student_id,student_name,course_id,course_name,mark_id,mark,mark_date
184,Christian Mingle,7,History,4188,3.5,2019-10-18 00:00:00.000
186,Dante Sinferno,7,History,4190,4,2020-02-19 00:00:00.000
187,Ed Zupp,7,History,4191,2,2020-02-25 00:00:00.000
188,Sarah Yevo,7,History,4192,4.75,2020-02-15 00:00:00.000
189,Jess Thetip,7,History,4193,5.5,2020-02-06 00:00:00.000
190,Arthur Itis,7,History,4194,3.5,2019-11-30 00:00:00.000
191,Faye Sbook,7,History,4195,4,2019-11-04 00:00:00.000
192,Carrie R. Pigeon,7,History,4196,3,2019-11-14 00:00:00.000
193,Rachel Slurs,7,History,4197,5,2019-10-23 00:00:00.000
194,Ty Pryder,7,History,4198,3.75,2020-02-05 00:00:00.000
196,Pat Ernity,7,History,4200,5.5,2020-04-27 00:00:00.000
197,Deb Utant,7,History,4201,2,2020-04-12 00:00:00.000
199,Travis Tee,7,History,4203,4.25,2020-04-13 00:00:00.000
201,Paul Itician,7,History,4205,2,2020-02-16 00:00:00.000
202,Deb Utant,7,History,4206,3.25,2019-12-03 00:00:00.000
204,Carol Sell,7,History,4208,4.75,2019-09-25 00:00:00.000
205,Scott Schtape,7,History,4209,3.75,2020-02-01 00:00:00.000
206,Cody Pendant,7,History,4210,2,2020-04-03 00:00:00.000
207,Frank Furter,7,History,4211,4.5,2019-12-08 00:00:00.000
208,Barry Dalive,7,History,4212,6,2019-10-21 00:00:00.000
209,Mort Adella,7,History,4213,2,2020-01-18 00:00:00.000
210,Ray Diation,7,History,4214,3.25,2019-09-27 00:00:00.000
211,Mack Adamia,7,History,4215,3,2020-02-20 00:00:00.000
212,Farrah Moan,7,History,4216,3.75,2020-04-16 00:00:00.000
213,Theo Retical,7,History,4217,5,2020-02-26 00:00:00.000
214,Eda Torial,7,History,4218,2,2019-09-20 00:00:00.000
215,Mae O'Nayse,7,History,4219,4.5,2020-02-19 00:00:00.000
216,Bella Ruse,7,History,4220,4.75,2020-03-05 00:00:00.000
217,Yuri thra,7,History,4221,5,2019-11-28 00:00:00.000
218,Tucker Doubt,7,History,4222,4.5,2020-01-25 00:00:00.000
219,Cara Larm,7,History,4223,6,2019-12-14 00:00:00.000
222,Colin Derr,7,History,4226,4.5,2019-09-18 00:00:00.000
224,Colin O'Scopy,7,History,4228,3.5,2019-10-12 00:00:00.000
225,Mel Anoma,7,History,4229,3.5,2020-04-10 00:00:00.000
226,Adam Up,7,History,4230,3.25,2019-09-22 00:00:00.000
227,Lou Zing,7,History,4231,4.25,2020-04-28 00:00:00.000
228,Mark Key,7,History,4232,3.75,2020-05-15 00:00:00.000
229,Sven Gineer,7,History,4233,3.75,2020-02-03 00:00:00.000
230,Mick Rib,7,History,4234,5.75,2020-03-08 00:00:00.000
231,Benny Ficial,7,History,4235,2,2020-01-09 00:00:00.000
233,Gene Therapy,7,History,4237,5.5,2019-11-07 00:00:00.000
234,Reggie Stration,7,History,4238,4,2019-11-22 00:00:00.000
235,Lou Ow,7,History,4239,5.25,2020-05-13 00:00:00.000
236,Lance Dorporal,7,History,4240,3.5,2019-09-22 00:00:00.000
237,Lou Tenant,7,History,4241,3,2020-05-20 00:00:00.000
239,Patty Whack,7,History,4243,4,2020-05-14 00:00:00.000
240,Reuben Sandwich,7,History,4244,5.5,2020-02-15 00:00:00.000
245,Terry Torial,7,History,4249,4.25,2019-10-03 00:00:00.000
247,Jen Trification,7,History,4251,3.75,2019-10-14 00:00:00.000
248,Indy Nile,7,History,4252,3.25,2020-04-29 00:00:00.000
249,Ray Volver,7,History,4253,3.5,2019-10-13 00:00:00.000
250,Minnie Strone,7,History,4254,3.5,2019-11-15 00:00:00.000
251,Gustav Wind,7,History,4255,3.75,2020-02-21 00:00:00.000
252,Paul Samic,7,History,4256,3.25,2019-10-24 00:00:00.000
256,Earl E. Riser,7,History,4260,3.5,2019-11-30 00:00:00.000
257,Cooke Edoh,7,History,4261,4.25,2020-01-08 00:00:00.000
258,Jen Youfelct,7,History,4262,4,2020-05-07 00:00:00.000
259,Reanne Carnation,7,History,4263,3,2020-03-19 00:00:00.000
260,Paul Misunday,7,History,4264,3.75,2019-10-01 00:00:00.000
261,Chris P. Cream,7,History,4265,4,2020-01-28 00:00:00.000
262,Gio Metric,7,History,4266,4.25,2019-10-24 00:00:00.000
264,Marsha Mello,7,History,4268,4.75,2019-11-18 00:00:00.000
266,Val Adictorian,7,History,4270,2,2020-04-12 00:00:00.000
268,Jaques Amole,7,History,4272,3,2020-02-16 00:00:00.000
3,Anna Sthesia,8,Biology,4274,4,2020-03-24 00:00:00.000
4,Mario Speedwagon,8,Biology,4275,5.25,2020-04-18 00:00:00.000
5,Paul Molive,8,Biology,4276,4,2020-03-11 00:00:00.000
6,Anna Mull,8,Biology,4277,3,2020-05-04 00:00:00.000
7,Gail Forcewind,8,Biology,4278,3,2020-02-08 00:00:00.000
8,Paige Turner,8,Biology,4279,3.5,2020-02-26 00:00:00.000
9,Bob Frapples,8,Biology,4280,4.5,2020-05-15 00:00:00.000
10,Walter Melon,8,Biology,4281,4.75,2020-05-03 00:00:00.000
11,Nick R. Bocker,8,Biology,4282,3.5,2020-02-17 00:00:00.000
12,Barb Ackue,8,Biology,4283,4.25,2020-01-06 00:00:00.000
13,Buck Kinnear,8,Biology,4284,3.25,2019-10-24 00:00:00.000
14,Greta Life,8,Biology,4285,3.25,2020-02-11 00:00:00.000
15,Ira Membrit,8,Biology,4286,3.5,2020-05-13 00:00:00.000
17,Brock Lee,8,Biology,4288,4,2020-01-05 00:00:00.000
18,Maya Didas,8,Biology,4289,6,2019-12-07 00:00:00.000
20,Pete Sariya,8,Biology,4291,3,2019-10-20 00:00:00.000
21,Monty Carlo,8,Biology,4292,4.25,2019-09-29 00:00:00.000
22,Sal Monella,8,Biology,4293,5.5,2019-11-09 00:00:00.000
23,Sue Vaneer,8,Biology,4294,4,2019-10-07 00:00:00.000
24,Cliff Hanger,8,Biology,4295,3,2020-02-04 00:00:00.000
25,Barb Dwyer,8,Biology,4296,4.75,2019-09-15 00:00:00.000
26,Terry Aki,8,Biology,4297,5.75,2020-04-27 00:00:00.000
28,Robin Banks,8,Biology,4299,5,2020-03-03 00:00:00.000
29,Jimmy Changa,8,Biology,4300,5,2019-09-15 00:00:00.000
30,Barry Wine,8,Biology,4301,3.75,2020-03-04 00:00:00.000
31,Wilma Mumduya,8,Biology,4302,5,2020-03-24 00:00:00.000
32,Buster Hyman,8,Biology,4303,4.75,2019-10-09 00:00:00.000
33,Poppa Cherry,8,Biology,4304,5.5,2019-11-24 00:00:00.000
35,Don Stairs,8,Biology,4306,2,2019-10-23 00:00:00.000
36,Saul T. Balls,8,Biology,4307,3.25,2020-05-19 00:00:00.000
38,"Hal Appeno ",8,Biology,4309,2,2020-03-14 00:00:00.000
39,Otto Matic,8,Biology,4310,3,2020-03-07 00:00:00.000
40,Moe Fugga,8,Biology,4311,4.75,2020-01-23 00:00:00.000
42,Tom Foolery,8,Biology,4313,5.75,2020-02-03 00:00:00.000
44,Bud Wiser,8,Biology,4315,3.5,2020-04-27 00:00:00.000
45,Polly Tech,8,Biology,4316,5.5,2019-09-16 00:00:00.000
46,Holly Graham,8,Biology,4317,5.25,2020-03-05 00:00:00.000
47,Frank N. Stein,8,Biology,4318,6,2020-01-24 00:00:00.000
48,Cam L. Toe,8,Biology,4319,6,2020-04-09 00:00:00.000
49,Pat Agonia,8,Biology,4320,5.5,2019-10-05 00:00:00.000
50,Tara Zona,8,Biology,4321,5.75,2019-10-01 00:00:00.000
52,"Phil Anthropist ",8,Biology,4323,2,2019-12-17 00:00:00.000
53,Marvin Gardens,8,Biology,4324,4.75,2020-03-23 00:00:00.000
54,"Phil Harmonic ",8,Biology,4325,3.25,2019-11-07 00:00:00.000
56,Will Power,8,Biology,4327,4.5,2020-01-25 00:00:00.000
57,Donatella Nobatti,8,Biology,4328,5.75,2020-01-11 00:00:00.000
58,Juan Annatoo,8,Biology,4329,2,2020-02-17 00:00:00.000
59,Stew Gots,8,Biology,4330,3.5,2019-09-16 00:00:00.000
62,Curt N. Call,8,Biology,4333,3,2020-02-08 00:00:00.000
63,Max Emum,8,Biology,4334,5.5,2020-01-11 00:00:00.000
64,Minnie Mum,8,Biology,4335,3.5,2019-12-18 00:00:00.000
65,Bill Yerds,8,Biology,4336,3.5,2019-12-09 00:00:00.000
66,Hap E. Birthday,8,Biology,4337,4,2019-11-07 00:00:00.000
67,Matt Innae,8,Biology,4338,3.5,2020-03-25 00:00:00.000
68,Polly Science,8,Biology,4339,3.5,2020-04-15 00:00:00.000
69,Tara Misu,8,Biology,4340,5.25,2020-01-19 00:00:00.000
70,Ed U. Cation,8,Biology,4341,4,2019-09-25 00:00:00.000
71,Gerry Atric,8,Biology,4342,5.5,2019-09-18 00:00:00.000
72,Kerry Oaky,8,Biology,4343,6,2020-05-01 00:00:00.000
73,Midge Itz,8,Biology,4344,5.25,2020-02-28 00:00:00.000
75,Mary Christmas,8,Biology,4346,2,2019-12-13 00:00:00.000
76,Dan Druff,8,Biology,4347,3.25,2020-05-01 00:00:00.000
77,Jim Nasium,8,Biology,4348,4.25,2020-05-12 00:00:00.000
78,Angie O. Plasty,8,Biology,4349,5.5,2019-11-15 00:00:00.000
80,Sal Vidge,8,Biology,4351,5.75,2020-01-11 00:00:00.000
81,Bart Ender,8,Biology,4352,3,2020-04-22 00:00:00.000
82,Artie Choke,8,Biology,4353,3.5,2020-03-26 00:00:00.000
83,Hans Olo,8,Biology,4354,4.5,2020-02-21 00:00:00.000
84,Marge Arin,8,Biology,4355,3,2020-02-03 00:00:00.000
85,Hugh Briss,8,Biology,4356,4.25,2020-04-15 00:00:00.000
86,Gene Poole,8,Biology,4357,3,2020-04-25 00:00:00.000
88,Manuel Labor,8,Biology,4359,4.25,2020-03-02 00:00:00.000
89,Lynn Guini,8,Biology,4360,3.75,2020-04-27 00:00:00.000
90,Claire Voyant,8,Biology,4361,5.75,2020-04-11 00:00:00.000
91,Peg Leg,8,Biology,4362,3.5,2019-12-09 00:00:00.000
92,Jack E. Sack,8,Biology,4363,3.25,2020-03-15 00:00:00.000
93,Marty Graw,8,Biology,4364,3.75,2020-04-30 00:00:00.000
94,Ash Wednesday,8,Biology,4365,3.75,2020-02-13 00:00:00.000
95,Olive Yu,8,Biology,4366,2,2020-03-18 00:00:00.000
96,Gene Jacket,8,Biology,4367,5,2020-04-05 00:00:00.000
98,Doug Out,8,Biology,4369,3,2020-05-18 00:00:00.000
99,Sharon Needles,8,Biology,4370,5,2020-03-08 00:00:00.000
100,Beau Tie,8,Biology,4371,3.5,2020-03-11 00:00:00.000
103,Warren Peace,8,Biology,4374,3.25,2019-12-17 00:00:00.000
104,Bud Jet,8,Biology,4375,3.5,2019-12-18 00:00:00.000
106,Marion Gaze,8,Biology,4377,2,2020-01-18 00:00:00.000
107,Eric Shun,8,Biology,4378,4,2019-11-07 00:00:00.000
110,Rick Shaw,8,Biology,4381,4.25,2019-11-26 00:00:00.000
111,Paul Issy,8,Biology,4382,4.75,2019-12-09 00:00:00.000
112,Ben Effit,8,Biology,4383,4.25,2020-01-08 00:00:00.000
113,Kat E. Gory,8,Biology,4384,3,2020-04-11 00:00:00.000
114,Justin Case,8,Biology,4385,3.75,2019-10-05 00:00:00.000
115,Louie Z. Ana,8,Biology,4386,3.5,2020-01-17 00:00:00.000
116,Aaron Ottix,8,Biology,4387,3.25,2020-03-11 00:00:00.000
117,Ty Ballgame,8,Biology,4388,4.5,2020-01-29 00:00:00.000
119,Barry Cuda,8,Biology,4390,4.75,2019-09-30 00:00:00.000
120,John Withawind,8,Biology,4391,3,2019-11-04 00:00:00.000
121,Joe Thyme,8,Biology,4392,3.5,2019-11-10 00:00:00.000
122,Mary Goround,8,Biology,4393,4.75,2019-10-29 00:00:00.000
123,Marge Arita,8,Biology,4394,5.75,2019-10-29 00:00:00.000
124,Frank Senbeans,8,Biology,4395,5.25,2019-09-26 00:00:00.000
126,Ray Zindaroof,8,Biology,4397,4.75,2020-03-04 00:00:00.000
127,Adam Zapple,8,Biology,4398,4,2020-03-25 00:00:00.000
128,Lewis N. Clark,8,Biology,4399,4.75,2019-10-20 00:00:00.000
129,Matt Schtick,8,Biology,4400,4.25,2020-05-05 00:00:00.000
132,Doug Lee Duckling,8,Biology,4403,3,2020-02-29 00:00:00.000
133,Mason Protesters,8,Biology,4404,4.75,2019-11-18 00:00:00.000
134,Sil Antro,8,Biology,4405,5,2020-05-08 00:00:00.000
135,Cal Orie,8,Biology,4406,6,2019-10-15 00:00:00.000
136,Sara Bellum,8,Biology,4407,4.75,2019-12-05 00:00:00.000
137,Al Acart,8,Biology,4408,4.75,2020-05-07 00:00:00.000
138,Marv Ellis,8,Biology,4409,4.5,2019-11-10 00:00:00.000
139,Evan Shlee,8,Biology,4410,5.75,2020-03-30 00:00:00.000
140,Terry Bull,8,Biology,4411,3,2020-03-23 00:00:00.000
141,Mort Ission,8,Biology,4412,4.75,2020-01-12 00:00:00.000
142,Mark Ette,8,Biology,4413,3.75,2019-11-17 00:00:00.000
144,Louis Ville,8,Biology,4415,3,2020-03-03 00:00:00.000
145,Colin Oscopy,8,Biology,4416,3.75,2019-12-03 00:00:00.000
148,Penny Tration,8,Biology,4419,3,2020-03-09 00:00:00.000
149,Reed Iculous,8,Biology,4420,5,2020-01-25 00:00:00.000
151,Matt Uhrafact,8,Biology,4422,6,2020-02-08 00:00:00.000
152,Jack Dup,8,Biology,4423,3.5,2020-02-03 00:00:00.000
153,Mike Roscope,8,Biology,4424,6,2020-03-20 00:00:00.000
157,Tom Ollie,8,Biology,4428,4.75,2020-02-04 00:00:00.000
158,Sam Buca,8,Biology,4429,5,2020-05-05 00:00:00.000
159,Phil Anderer,8,Biology,4430,4.5,2019-11-20 00:00:00.000
160,Sam Owen,8,Biology,4431,3.75,2020-04-12 00:00:00.000
163,Curtis E. Flush,8,Biology,4434,4.5,2019-11-14 00:00:00.000
164,Holland Oats,8,Biology,4435,3.25,2020-01-25 00:00:00.000
165,Helen Highwater,8,Biology,4436,4,2020-03-25 00:00:00.000
166,Eddy Kitt,8,Biology,4437,3,2020-04-20 00:00:00.000
168,Sir Kim Scision,8,Biology,4439,3,2020-01-27 00:00:00.000
169,Elle Bowdrop,8,Biology,4440,4,2020-03-21 00:00:00.000
171,Ellis Dee,8,Biology,4442,4.25,2020-03-25 00:00:00.000
173,Sara Bellum,8,Biology,4444,2,2019-09-30 00:00:00.000
174,Penny Trate,8,Biology,4445,5.25,2019-10-01 00:00:00.000
175,Phil Erup,8,Biology,4446,4.5,2019-11-08 00:00:00.000
176,Jenna Side,8,Biology,4447,3,2020-02-04 00:00:00.000
178,Mick Donalds,8,Biology,4449,5,2019-12-13 00:00:00.000
180,Vic Tory,8,Biology,4451,4,2020-01-18 00:00:00.000
182,Dom Inate,8,Biology,4453,5,2020-04-08 00:00:00.000
183,Hugh Miliation,8,Biology,4454,3.5,2019-11-02 00:00:00.000
185,Juan Soponatime,8,Biology,4456,2,2019-12-03 00:00:00.000
186,Dante Sinferno,8,Biology,4457,5.5,2019-11-26 00:00:00.000
187,Ed Zupp,8,Biology,4458,4.25,2020-03-27 00:00:00.000
188,Sarah Yevo,8,Biology,4459,4.5,2019-11-09 00:00:00.000
189,Jess Thetip,8,Biology,4460,4.25,2019-10-28 00:00:00.000
191,Faye Sbook,8,Biology,4462,4.25,2020-02-01 00:00:00.000
192,Carrie R. Pigeon,8,Biology,4463,4.5,2020-04-15 00:00:00.000
193,Rachel Slurs,8,Biology,4464,3.25,2019-10-15 00:00:00.000
194,Ty Pryder,8,Biology,4465,3,2020-04-07 00:00:00.000
195,Cole Slaw,8,Biology,4466,4.5,2019-10-29 00:00:00.000
197,Deb Utant,8,Biology,4468,3.5,2020-02-25 00:00:00.000
200,Clara Fication,8,Biology,4471,4.75,2019-10-29 00:00:00.000
201,Paul Itician,8,Biology,4472,2,2019-10-20 00:00:00.000
202,Deb Utant,8,Biology,4473,4.5,2020-04-25 00:00:00.000
203,Moe Thegrass,8,Biology,4474,3,2019-09-15 00:00:00.000
204,Carol Sell,8,Biology,4475,4.25,2019-10-01 00:00:00.000
205,Scott Schtape,8,Biology,4476,4.5,2019-11-01 00:00:00.000
206,Cody Pendant,8,Biology,4477,5.75,2019-10-09 00:00:00.000
208,Barry Dalive,8,Biology,4479,5,2019-11-24 00:00:00.000
209,Mort Adella,8,Biology,4480,3,2019-10-29 00:00:00.000
210,Ray Diation,8,Biology,4481,4,2019-11-08 00:00:00.000
211,Mack Adamia,8,Biology,4482,4.25,2020-02-11 00:00:00.000
212,Farrah Moan,8,Biology,4483,2,2020-02-12 00:00:00.000
214,Eda Torial,8,Biology,4485,5,2019-11-05 00:00:00.000
216,Bella Ruse,8,Biology,4487,5.75,2020-05-12 00:00:00.000
217,Yuri thra,8,Biology,4488,2,2020-02-23 00:00:00.000
218,Tucker Doubt,8,Biology,4489,3.25,2020-01-11 00:00:00.000
220,Abel Body,8,Biology,4491,2,2020-01-14 00:00:00.000
221,Sal Ami,8,Biology,4492,5.5,2020-04-20 00:00:00.000
224,Colin O'Scopy,8,Biology,4495,3,2019-11-30 00:00:00.000
225,Mel Anoma,8,Biology,4496,4,2019-12-10 00:00:00.000
226,Adam Up,8,Biology,4497,3.25,2020-04-02 00:00:00.000
229,Sven Gineer,8,Biology,4500,5.25,2020-05-11 00:00:00.000
230,Mick Rib,8,Biology,4501,5.25,2020-02-07 00:00:00.000
231,Benny Ficial,8,Biology,4502,3.75,2019-09-25 00:00:00.000
233,Gene Therapy,8,Biology,4504,4.25,2020-05-07 00:00:00.000
237,Lou Tenant,8,Biology,4508,4.75,2019-10-27 00:00:00.000
239,Patty Whack,8,Biology,4510,4.25,2020-01-15 00:00:00.000
241,Hugo Slavia,8,Biology,4512,5.75,2020-03-19 00:00:00.000
242,Aaron Spacemuseum,8,Biology,4513,5.25,2020-02-20 00:00:00.000
243,Petey Atricks,8,Biology,4514,3.5,2019-11-13 00:00:00.000
244,Dan Delion,8,Biology,4515,3.75,2020-04-17 00:00:00.000
246,Cal Q. Later,8,Biology,4517,3.5,2019-12-09 00:00:00.000
247,Jen Trification,8,Biology,4518,4,2020-05-12 00:00:00.000
248,Indy Nile,8,Biology,4519,5.75,2019-11-11 00:00:00.000
249,Ray Volver,8,Biology,4520,5.25,2019-10-05 00:00:00.000
255,Cliff Diver,8,Biology,4526,5.25,2020-03-25 00:00:00.000
256,Earl E. Riser,8,Biology,4527,4.75,2019-12-06 00:00:00.000
257,Cooke Edoh,8,Biology,4528,5.75,2019-10-09 00:00:00.000
259,Reanne Carnation,8,Biology,4530,5.75,2020-01-06 00:00:00.000
260,Paul Misunday,8,Biology,4531,4.25,2019-12-04 00:00:00.000
261,Chris P. Cream,8,Biology,4532,4.25,2019-09-24 00:00:00.000
262,Gio Metric,8,Biology,4533,5.75,2019-12-02 00:00:00.000
263,Caire Innet,8,Biology,4534,5.5,2020-02-10 00:00:00.000
264,Marsha Mello,8,Biology,4535,5,2019-11-01 00:00:00.000
265,Manny Petty,8,Biology,4536,4,2020-01-14 00:00:00.000
266,Val Adictorian,8,Biology,4537,5.75,2020-01-09 00:00:00.000
267,Lucy Tania,8,Biology,4538,6,2020-03-24 00:00:00.000
2,Petey Cruiser,9,Geography,4540,6,2020-03-03 00:00:00.000
3,Anna Sthesia,9,Geography,4541,4.25,2019-10-14 00:00:00.000
4,Mario Speedwagon,9,Geography,4542,3.75,2020-03-20 00:00:00.000
5,Paul Molive,9,Geography,4543,5.25,2019-12-04 00:00:00.000
6,Anna Mull,9,Geography,4544,4.5,2020-02-24 00:00:00.000
7,Gail Forcewind,9,Geography,4545,2,2020-01-06 00:00:00.000
8,Paige Turner,9,Geography,4546,4.5,2019-10-10 00:00:00.000
9,Bob Frapples,9,Geography,4547,3.75,2019-12-06 00:00:00.000
10,Walter Melon,9,Geography,4548,3.5,2019-11-15 00:00:00.000
13,Buck Kinnear,9,Geography,4551,4.75,2019-09-23 00:00:00.000
14,Greta Life,9,Geography,4552,2,2020-03-17 00:00:00.000
15,Ira Membrit,9,Geography,4553,5.5,2019-10-02 00:00:00.000
16,Shonda Leer,9,Geography,4554,4.75,2020-03-25 00:00:00.000
19,Rick O'Shea,9,Geography,4557,4.5,2020-02-01 00:00:00.000
21,Monty Carlo,9,Geography,4559,6,2020-05-01 00:00:00.000
22,Sal Monella,9,Geography,4560,3.25,2020-01-21 00:00:00.000
23,Sue Vaneer,9,Geography,4561,4.25,2020-02-25 00:00:00.000
25,Barb Dwyer,9,Geography,4563,3.75,2020-01-06 00:00:00.000
28,Robin Banks,9,Geography,4566,4.25,2019-12-01 00:00:00.000
29,Jimmy Changa,9,Geography,4567,3.5,2020-03-13 00:00:00.000
30,Barry Wine,9,Geography,4568,3.5,2020-02-08 00:00:00.000
31,Wilma Mumduya,9,Geography,4569,4.5,2020-03-05 00:00:00.000
32,Buster Hyman,9,Geography,4570,4.5,2020-04-30 00:00:00.000
33,Poppa Cherry,9,Geography,4571,5,2019-10-14 00:00:00.000
34,Zack Lee,9,Geography,4572,3.25,2020-05-15 00:00:00.000
35,Don Stairs,9,Geography,4573,2,2019-09-18 00:00:00.000
36,Saul T. Balls,9,Geography,4574,4,2020-04-07 00:00:00.000
37,Peter Pants,9,Geography,4575,4.5,2019-09-16 00:00:00.000
38,"Hal Appeno ",9,Geography,4576,4.75,2019-12-18 00:00:00.000
39,Otto Matic,9,Geography,4577,5,2020-04-27 00:00:00.000
40,Moe Fugga,9,Geography,4578,4.5,2020-01-09 00:00:00.000
41,Graham Cracker,9,Geography,4579,4,2019-11-30 00:00:00.000
42,Tom Foolery,9,Geography,4580,3,2019-10-30 00:00:00.000
43,Al Dente,9,Geography,4581,3,2020-04-03 00:00:00.000
44,Bud Wiser,9,Geography,4582,4.75,2019-10-01 00:00:00.000
46,Holly Graham,9,Geography,4584,5.25,2020-02-17 00:00:00.000
47,Frank N. Stein,9,Geography,4585,3.25,2019-09-18 00:00:00.000
48,Cam L. Toe,9,Geography,4586,5.25,2019-09-27 00:00:00.000
49,Pat Agonia,9,Geography,4587,3.5,2019-11-20 00:00:00.000
50,Tara Zona,9,Geography,4588,5,2019-11-27 00:00:00.000
51,Barry Cade,9,Geography,4589,3.75,2020-02-22 00:00:00.000
52,"Phil Anthropist ",9,Geography,4590,5.25,2020-02-03 00:00:00.000
53,Marvin Gardens,9,Geography,4591,5,2020-03-23 00:00:00.000
57,Donatella Nobatti,9,Geography,4595,3.25,2020-02-15 00:00:00.000
58,Juan Annatoo,9,Geography,4596,4.75,2020-03-29 00:00:00.000
59,Stew Gots,9,Geography,4597,4.75,2020-04-14 00:00:00.000
62,Curt N. Call,9,Geography,4600,4,2020-03-26 00:00:00.000
63,Max Emum,9,Geography,4601,4.5,2020-05-12 00:00:00.000
65,Bill Yerds,9,Geography,4603,2,2020-01-11 00:00:00.000
66,Hap E. Birthday,9,Geography,4604,3.25,2019-11-24 00:00:00.000
69,Tara Misu,9,Geography,4607,3.75,2020-04-07 00:00:00.000
70,Ed U. Cation,9,Geography,4608,5,2020-01-11 00:00:00.000
72,Kerry Oaky,9,Geography,4610,3,2020-03-26 00:00:00.000
73,Midge Itz,9,Geography,4611,2,2020-02-18 00:00:00.000
74,Gabe Lackmen,9,Geography,4612,4.75,2019-11-07 00:00:00.000
75,Mary Christmas,9,Geography,4613,5.75,2019-10-19 00:00:00.000
76,Dan Druff,9,Geography,4614,5.5,2020-01-06 00:00:00.000
77,Jim Nasium,9,Geography,4615,3.75,2020-01-10 00:00:00.000
79,Ella Vator,9,Geography,4617,5.25,2019-11-05 00:00:00.000
81,Bart Ender,9,Geography,4619,5.25,2020-04-24 00:00:00.000
82,Artie Choke,9,Geography,4620,5,2020-01-13 00:00:00.000
84,Marge Arin,9,Geography,4622,4.75,2020-03-30 00:00:00.000
87,Ty Tanic,9,Geography,4625,4.25,2019-11-23 00:00:00.000
88,Manuel Labor,9,Geography,4626,5.5,2020-03-24 00:00:00.000
89,Lynn Guini,9,Geography,4627,5.25,2020-01-26 00:00:00.000
91,Peg Leg,9,Geography,4629,5.25,2020-03-04 00:00:00.000
92,Jack E. Sack,9,Geography,4630,2,2019-12-22 00:00:00.000
93,Marty Graw,9,Geography,4631,5.75,2020-02-20 00:00:00.000
94,Ash Wednesday,9,Geography,4632,3.25,2019-10-05 00:00:00.000
95,Olive Yu,9,Geography,4633,4.5,2020-03-13 00:00:00.000
96,Gene Jacket,9,Geography,4634,5.75,2020-01-30 00:00:00.000
97,Tom Atoe,9,Geography,4635,5.75,2019-10-08 00:00:00.000
98,Doug Out,9,Geography,4636,3.5,2019-11-01 00:00:00.000
100,Beau Tie,9,Geography,4638,5.25,2019-10-18 00:00:00.000
102,Marcus Down,9,Geography,4640,3.5,2020-04-22 00:00:00.000
103,Warren Peace,9,Geography,4641,4,2019-11-13 00:00:00.000
104,Bud Jet,9,Geography,4642,3,2019-10-29 00:00:00.000
106,Marion Gaze,9,Geography,4644,3.5,2020-04-03 00:00:00.000
107,Eric Shun,9,Geography,4645,2,2020-04-07 00:00:00.000
108,Mal Practice,9,Geography,4646,5,2019-12-08 00:00:00.000
109,Ed Itorial,9,Geography,4647,4,2019-10-30 00:00:00.000
110,Rick Shaw,9,Geography,4648,5,2020-02-23 00:00:00.000
111,Paul Issy,9,Geography,4649,2,2020-02-18 00:00:00.000
113,Kat E. Gory,9,Geography,4651,5.25,2020-03-04 00:00:00.000
114,Justin Case,9,Geography,4652,5.25,2019-12-18 00:00:00.000
115,Louie Z. Ana,9,Geography,4653,5.5,2020-01-16 00:00:00.000
116,Aaron Ottix,9,Geography,4654,4.25,2019-11-18 00:00:00.000
117,Ty Ballgame,9,Geography,4655,5.75,2020-03-16 00:00:00.000
118,Anne Fibbiyon,9,Geography,4656,2,2020-05-09 00:00:00.000
119,Barry Cuda,9,Geography,4657,3.5,2020-05-18 00:00:00.000
120,John Withawind,9,Geography,4658,3.25,2019-10-21 00:00:00.000
121,Joe Thyme,9,Geography,4659,4.5,2019-10-13 00:00:00.000
123,Marge Arita,9,Geography,4661,4.5,2020-05-13 00:00:00.000
125,Bill Dabear,9,Geography,4663,5.75,2019-12-01 00:00:00.000
126,Ray Zindaroof,9,Geography,4664,2,2019-10-21 00:00:00.000
127,Adam Zapple,9,Geography,4665,2,2020-01-28 00:00:00.000
128,Lewis N. Clark,9,Geography,4666,4.25,2019-10-31 00:00:00.000
129,Matt Schtick,9,Geography,4667,3.25,2020-05-02 00:00:00.000
130,Sue Shee,9,Geography,4668,5,2020-02-28 00:00:00.000
131,Chris P. Bacon,9,Geography,4669,4,2020-05-14 00:00:00.000
132,Doug Lee Duckling,9,Geography,4670,5,2019-11-06 00:00:00.000
133,Mason Protesters,9,Geography,4671,4.5,2020-01-29 00:00:00.000
134,Sil Antro,9,Geography,4672,3.5,2020-01-06 00:00:00.000
136,Sara Bellum,9,Geography,4674,3.5,2019-11-24 00:00:00.000
137,Al Acart,9,Geography,4675,2,2020-01-13 00:00:00.000
138,Marv Ellis,9,Geography,4676,3.5,2019-12-13 00:00:00.000
140,Terry Bull,9,Geography,4678,2,2020-01-15 00:00:00.000
141,Mort Ission,9,Geography,4679,4.5,2020-01-22 00:00:00.000
142,Mark Ette,9,Geography,4680,5.75,2020-03-07 00:00:00.000
143,Ken Tucky,9,Geography,4681,4,2020-04-06 00:00:00.000
145,Colin Oscopy,9,Geography,4683,5.75,2020-05-05 00:00:00.000
147,Al Fredo,9,Geography,4685,3.5,2020-01-10 00:00:00.000
149,Reed Iculous,9,Geography,4687,4,2019-12-19 00:00:00.000
150,Chip Zinsalsa,9,Geography,4688,4.25,2019-12-19 00:00:00.000
